threshold,precision,recall,f1
0.315612,0.25381628871437395,0.9280529117599613,0.3986142386970471
0.31562117,0.2539283192090395,0.9280529117599613,0.3987523826023311
0.31562406,0.25402923124475646,0.9280529117599613,0.39887679400923054
0.31562546,0.2540404486443522,0.9280529117599613,0.39889062229122085
0.3157423,0.2540516670346655,0.9280529117599613,0.3989044515320436
0.31577298,0.2540628864158276,0.9280529117599613,0.39891828173179855
0.31583214,0.2541526771514402,0.9280529117599613,0.3990289578633697
0.31590462,0.254163905456152,0.9280529117599613,0.39904279669800463
0.31593588,0.25413095343288855,0.9278915954186159,0.398987271528813
0.31602404,0.2541421817699819,0.9278915954186159,0.3990011098775758
0.3160287,0.25426575899566795,0.9278915954186159,0.3991533950935175
0.31610823,0.2542769992484859,0.9278915954186159,0.39916724496843403
0.31614658,0.2543894564592455,0.9278915954186159,0.3993057965980656
0.31616232,0.25440070765148165,0.9278915954186159,0.39931965705127803
0.31622565,0.25441195983900217,0.9278915954186159,0.3993335184667547
0.31626782,0.2545020131852573,0.9278915954186159,0.3994444444441066
0.31631446,0.2545132743362832,0.9278915954186159,0.399458314524472
0.31633377,0.25448028673835127,0.9277302790772706,0.39940273630079415
0.31633943,0.2544472962209045,0.9275689627359252,0.3993471542171153
0.31634688,0.2544585564455459,0.9275689627359252,0.3993610223638793
0.3163768,0.2544698176668437,0.9275689627359252,0.39937489147387634
0.31640404,0.2545486741334278,0.9275689627359252,0.39947200222281065
0.31642103,0.25455994333274307,0.9275689627359252,0.39948587904228544
0.31644374,0.2546614110456619,0.9275689627359252,0.39961081381577146
0.316454,0.2547855370436016,0.9275689627359252,0.39976361803421534
0.3165217,0.2547968272255949,0.9275689627359252,0.39977751512168086
0.3165338,0.2548758865248227,0.9275689627359252,0.3998748217945782
0.3165893,0.25500022173932324,0.9275689627359252,0.40002782802248066
0.31662133,0.2550567778566359,0.9275689627359252,0.4000974150224497
0.31665367,0.25510204081632654,0.9275689627359252,0.4001531020561006
0.31666604,0.25514731984380545,0.9275689627359252,0.40020880459336267
0.31666696,0.2551586421122698,0.9275689627359252,0.40022273265087616
0.31670454,0.25521526853084775,0.9275689627359252,0.40029238748269264
0.31675273,0.25518220959652005,0.9274076463945797,0.40023670286794333
0.31675398,0.2551935369318182,0.9274076463945797,0.4002506352905029
0.31680644,0.25520486527278374,0.9274076463945797,0.4002645686830842
0.31687066,0.25522752497225304,0.9274076463945797,0.4002924383787173
0.3168995,0.2552841918294849,0.9274076463945797,0.40036212960027434
0.316909,0.2552955282206137,0.9274076463945797,0.4003760707566779
0.31692472,0.2553068656186162,0.9274076463945797,0.40039001288401566
0.3169547,0.2553182040236266,0.9274076463945797,0.4004039559823888
0.3169641,0.25540894753209825,0.9274076463945797,0.40051553573882814
0.31697097,0.255375866358628,0.9272463300532344,0.4004598181624788
0.3169733,0.25545531309719566,0.9272463300532344,0.4005574912888599
0.31701067,0.2554666666666667,0.9272463300532344,0.40057144848218684
0.31702846,0.2555575315667793,0.9272463300532344,0.4006831410543473
0.31706345,0.25561435496064394,0.9272463300532344,0.40075298054766373
0.31709275,0.2556712036295703,0.9272463300532344,0.4008228443914187
0.31717965,0.2556825763978471,0.9272463300532344,0.40083682008334315
